Player,Age,Tm,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Tristan Da Silva,24.0,ORL,SF,68.0,31.0,1682.0,12.3,0.58,0.528,0.134,3.2,13.7,8.4,8.8,1.8,1.2,8.9,16.2,1.3,1.8,3.0,0.087,-0.5,0.2,-0.3,0.7,
Draymond Green,35.0,GSW,PF,61.0,61.0,1677.0,10.1,0.535,0.625,0.166,3.2,19.5,11.2,26.4,1.6,2.0,25.5,16.4,-0.6,2.0,1.4,0.039,-2.6,0.9,-1.6,0.1,
Luguentz Dort,26.0,OKC,SF,61.0,61.0,1674.0,7.6,0.51,0.707,0.118,3.6,10.9,7.4,5.7,1.4,1.5,9.1,14.2,-0.3,2.7,2.4,0.069,-3.2,0.5,-2.6,-0.3,
Austin Reaves,27.0,LAL,SG,48.0,42.0,1671.0,20.7,0.644,0.43,0.483,2.2,13.4,8.0,24.1,1.5,1.1,13.5,26.5,4.3,1.3,5.6,0.162,3.7,-0.7,3.0,2.1,
John Collins,28.0,LAC,PF,61.0,51.0,1667.0,15.9,0.644,0.344,0.234,6.6,15.6,11.2,5.6,1.6,2.7,11.5,19.0,2.4,1.6,4.0,0.116,-0.1,-0.4,-0.5,0.7,
Sion James,23.0,CHA,SG,73.0,19.0,1666.0,8.1,0.546,0.621,0.293,3.0,13.7,8.5,10.9,1.3,1.1,14.6,10.6,1.1,1.7,2.7,0.079,-3.0,0.9,-2.1,0.0,
Ausar Thompson,23.0,DET,SF,64.0,63.0,1662.0,16.0,0.54,0.044,0.335,9.0,15.6,12.3,15.3,3.7,3.4,13.6,17.2,1.2,3.6,4.8,0.138,-0.8,3.3,2.6,1.9,
Cam Spencer,25.0,MEM,SG,69.0,17.0,1654.0,17.0,0.642,0.586,0.238,2.5,9.3,5.8,32.3,1.5,0.6,12.9,17.2,4.4,0.8,5.2,0.151,2.8,-0.7,2.1,1.7,
Norman Powell,32.0,MIA,SG,55.0,52.0,1654.0,17.7,0.611,0.456,0.352,1.2,11.2,6.2,13.0,1.8,0.8,9.7,27.1,2.3,1.8,4.1,0.119,2.0,-0.1,1.9,1.6,
Josh Giddey,23.0,CHI,PG,51.0,48.0,1638.0,18.3,0.564,0.396,0.318,4.2,23.0,13.7,41.5,1.5,1.1,19.1,24.8,1.7,1.6,3.2,0.095,2.4,0.4,2.7,2.0,
Kyle Filipowski,22.0,UTA,C,71.0,35.0,1631.0,15.5,0.584,0.35,0.348,8.5,24.8,16.5,15.2,1.9,2.2,15.3,19.5,1.4,1.2,2.6,0.076,-1.0,-0.5,-1.5,0.2,
Pelle Larsson,24.0,MIA,SG,63.0,48.0,1630.0,13.0,0.608,0.353,0.422,3.9,9.5,6.7,17.1,1.3,0.8,13.5,16.4,2.3,1.5,3.8,0.112,-1.1,0.2,-0.9,0.5,
Jamal Shead,23.0,TOR,PG,73.0,9.0,1621.0,10.2,0.479,0.532,0.218,1.7,7.8,4.7,30.4,2.0,0.8,16.6,15.6,0.4,1.6,2.0,0.06,-2.6,0.0,-2.6,-0.2,
Bobby Portis,30.0,MIL,PF,67.0,9.0,1619.0,17.1,0.587,0.395,0.091,6.2,23.4,14.9,10.4,1.2,0.7,7.8,23.1,1.6,1.3,2.9,0.085,1.5,-1.6,-0.1,0.8,
Oso Ighodaro,23.0,PHX,PF,73.0,19.0,1603.0,13.6,0.634,0.003,0.318,8.1,17.1,12.5,13.9,2.2,2.8,19.6,12.2,1.8,2.2,4.0,0.12,-2.3,2.2,-0.1,0.8,
Nique Clifford,23.0,SAC,SG,67.0,21.0,1600.0,8.8,0.496,0.397,0.16,4.1,12.9,8.4,12.3,1.9,1.2,14.7,16.3,-1.0,0.6,-0.4,-0.013,-3.9,-0.9,-4.8,-1.1,
Tobias Harris,33.0,DET,PF,56.0,56.0,1582.0,14.4,0.561,0.341,0.231,3.6,17.0,10.4,12.2,1.5,1.4,7.8,18.8,2.1,2.4,4.5,0.135,0.2,0.6,0.8,1.1,
Peyton Watson,23.0,DEN,SF,52.0,39.0,1566.0,14.4,0.597,0.336,0.331,3.5,14.4,9.2,9.5,1.6,3.5,12.2,20.5,1.0,1.5,2.5,0.078,-0.7,-0.5,-1.2,0.3,
Dennis Schröder,32.0,2TM,PG,63.0,16.0,1557.0,12.7,0.522,0.372,0.322,1.8,10.5,6.1,27.4,1.5,0.6,14.6,21.1,0.5,0.6,1.1,0.035,-1.0,-1.4,-2.3,-0.1,
Dennis Schröder,32.0,SAC,PG,40.0,14.0,1056.0,13.6,0.531,0.393,0.315,2.3,10.9,6.4,28.6,1.5,0.5,14.1,22.5,0.4,0.2,0.6,0.028,-0.1,-1.9,-1.9,0.0,
Dennis Schröder,32.0,CLE,PG,23.0,2.0,501.0,10.6,0.498,0.314,0.34,0.9,9.9,5.4,25.0,1.7,0.8,15.7,18.2,0.1,0.4,0.5,0.049,-2.9,-0.3,-3.2,-0.1,
Brice Sensabaugh,22.0,UTA,SF,68.0,16.0,1554.0,14.1,0.584,0.526,0.23,3.8,10.9,7.2,11.5,1.5,0.6,11.2,24.5,0.9,0.1,1.0,0.03,0.0,-3.0,-2.9,-0.4,
Kel'el Ware,21.0,MIA,C,69.0,32.0,1547.0,19.9,0.611,0.347,0.153,13.5,29.0,21.2,4.0,1.7,4.3,8.4,18.1,2.7,2.9,5.7,0.176,1.9,0.2,2.1,1.6,
Jay Huff,27.0,IND,C,74.0,44.0,1546.0,15.1,0.596,0.622,0.173,4.5,15.8,10.0,9.7,1.2,7.5,9.9,17.8,1.2,1.6,2.8,0.087,-0.8,1.1,0.3,0.9,
Sandro Mamukelashvili,26.0,TOR,C,71.0,13.0,1546.0,17.9,0.63,0.467,0.25,7.0,18.4,12.7,12.4,1.8,2.4,8.4,18.7,3.1,2.2,5.3,0.164,1.9,0.6,2.5,1.8,
Moses Moody,23.0,GSW,SG,60.0,49.0,1540.0,13.5,0.6,0.677,0.203,3.6,10.9,7.2,9.2,1.8,2.0,8.6,18.2,1.7,1.5,3.2,0.099,0.2,-0.3,-0.1,0.7,
Isaac Okoro,25.0,CHI,SG,57.0,56.0,1535.0,9.6,0.571,0.48,0.241,4.6,6.2,5.4,7.6,1.2,1.4,8.1,13.8,1.3,0.6,1.9,0.059,-2.9,-1.0,-4.0,-0.8,
Dillon Brooks,30.0,PHX,SF,50.0,50.0,1530.0,14.7,0.547,0.392,0.216,2.7,10.8,6.6,9.7,1.7,0.5,8.5,29.0,0.6,1.4,2.0,0.064,-0.7,-1.3,-2.0,0.0,
Isaiah Collier,21.0,UTA,PG,59.0,19.0,1517.0,14.9,0.567,0.194,0.406,1.5,9.4,5.4,39.7,2.1,1.3,19.6,20.5,1.4,0.3,1.7,0.055,-0.6,-1.8,-2.5,-0.2,
Precious Achiuwa,26.0,SAC,C,65.0,49.0,1514.0,16.0,0.565,0.166,0.215,10.3,21.2,15.6,8.0,1.8,2.8,8.5,16.6,1.6,1.1,2.7,0.086,-0.6,-0.8,-1.4,0.2,
Tre Jones,26.0,CHI,PG,56.0,32.0,1513.0,18.0,0.63,0.214,0.373,2.3,9.6,6.0,29.2,2.1,0.6,11.7,18.3,3.8,1.0,4.8,0.153,0.8,0.4,1.1,1.2,
Herbert Jones,27.0,NOP,SF,52.0,52.0,1511.0,9.4,0.491,0.538,0.128,3.3,9.6,6.4,13.0,2.8,1.7,12.1,15.0,-0.3,1.2,0.9,0.029,-3.6,0.8,-2.9,-0.3,
Dominick Barlow,22.0,PHI,PF,62.0,55.0,1498.0,13.4,0.596,0.215,0.324,8.6,13.2,10.9,7.3,1.8,2.8,11.0,13.3,2.0,1.5,3.4,0.109,-1.3,0.2,-1.2,0.3,
Cameron Johnson,29.0,DEN,SF,49.0,49.0,1487.0,12.1,0.619,0.541,0.245,2.9,10.4,6.8,10.1,1.1,1.1,8.2,15.0,2.2,0.8,3.0,0.098,-0.2,-1.0,-1.2,0.3,
Terance Mann,29.0,BKN,SG,61.0,49.0,1484.0,10.2,0.557,0.411,0.217,5.1,10.6,7.7,18.8,1.3,0.9,14.3,13.5,1.2,0.6,1.8,0.058,-2.7,-0.7,-3.4,-0.5,
RJ Barrett,25.0,TOR,SF,49.0,49.0,1473.0,16.9,0.585,0.357,0.33,3.5,16.6,10.0,17.1,1.2,1.0,9.5,25.4,1.7,1.6,3.3,0.109,1.2,-0.7,0.5,0.9,
Luke Kennard,29.0,2TM,SG,70.0,1.0,1467.0,13.1,0.707,0.595,0.141,2.1,9.6,5.9,12.3,1.5,0.5,11.4,13.0,2.7,1.1,3.9,0.126,0.1,0.0,0.1,0.8,
Luke Kennard,29.0,ATL,SG,46.0,0.0,944.0,13.5,0.713,0.621,0.146,2.1,9.3,5.7,13.3,1.6,0.5,11.1,12.7,1.8,0.8,2.7,0.136,0.2,0.3,0.5,0.6,
Luke Kennard,29.0,LAL,SG,24.0,1.0,523.0,12.4,0.696,0.548,0.133,2.1,10.0,6.2,10.4,1.1,0.5,11.7,13.5,0.9,0.3,1.2,0.109,-0.1,-0.5,-0.6,0.2,
Jock Landale,30.0,2TM,C,66.0,26.0,1457.0,16.5,0.59,0.353,0.223,13.0,14.7,13.8,11.0,1.1,2.2,9.0,18.4,2.6,1.1,3.7,0.122,0.8,-1.0,-0.2,0.7,
Jock Landale,30.0,MEM,C,45.0,25.0,1060.0,16.9,0.594,0.332,0.229,14.2,15.6,14.9,10.5,1.1,1.9,9.7,18.6,1.9,0.7,2.7,0.12,1.0,-1.2,-0.2,0.5,
Jock Landale,30.0,ATL,C,21.0,1.0,397.0,15.3,0.579,0.41,0.208,9.7,12.5,11.1,12.2,1.2,2.8,7.1,17.8,0.6,0.4,1.0,0.126,0.1,-0.4,-0.3,0.2,
Cedric Coward,22.0,MEM,SG,56.0,41.0,1455.0,14.8,0.58,0.426,0.25,5.7,19.7,12.6,16.1,1.0,1.5,13.2,21.1,1.2,1.1,2.3,0.077,0.1,-0.5,-0.4,0.6,
Jaren Jackson Jr.,26.0,2TM,C,48.0,48.0,1454.0,15.8,0.576,0.327,0.282,3.1,17.3,10.1,10.4,1.7,4.4,11.7,26.2,0.2,1.5,1.7,0.055,-1.0,0.5,-0.5,0.5,
Jaren Jackson Jr.,26.0,MEM,C,45.0,45.0,1382.0,15.4,0.574,0.328,0.279,3.2,17.2,10.1,9.9,1.6,4.6,11.7,25.6,0.1,1.4,1.5,0.054,-1.2,0.4,-0.8,0.4,
Jaren Jackson Jr.,26.0,UTA,C,3.0,3.0,72.0,23.4,0.598,0.306,0.327,1.5,18.5,9.8,20.7,3.9,1.4,11.1,36.1,0.1,0.1,0.1,0.084,2.4,2.1,4.5,0.1,
Ivica Zubac,28.0,2TM,C,48.0,47.0,1446.0,18.7,0.622,0.0,0.295,13.3,27.1,20.4,11.4,0.6,2.6,13.6,19.3,2.7,1.6,4.2,0.14,0.7,-1.0,-0.3,0.6,
Ivica Zubac,28.0,LAC,C,43.0,42.0,1328.0,18.9,0.635,0.0,0.308,13.4,27.7,20.7,11.3,0.6,2.6,14.4,19.0,2.6,1.5,4.1,0.147,0.9,-0.8,0.1,0.7,
Ivica Zubac,28.0,IND,C,5.0,5.0,118.0,16.4,0.505,0.0,0.189,12.6,20.9,16.6,12.1,0.8,2.9,6.5,22.1,0.1,0.1,0.2,0.063,-1.9,-3.0,-4.8,-0.1,
Lauri Markkanen,28.0,UTA,PF,42.0,42.0,1443.0,21.3,0.608,0.402,0.333,6.2,15.8,10.9,10.2,1.4,1.4,6.4,28.2,3.3,0.3,3.6,0.121,4.6,-2.1,2.6,1.6,
Shaedon Sharpe,22.0,POR,SG,48.0,42.0,1439.0,15.4,0.55,0.351,0.229,3.5,12.5,7.9,15.1,2.2,0.4,13.4,30.3,-0.3,1.5,1.2,0.041,-0.3,-1.0,-1.3,0.3,
Bennedict Mathurin,23.0,2TM,SF,46.0,25.0,1428.0,14.9,0.577,0.363,0.484,3.7,16.6,10.1,11.5,1.2,0.8,11.9,25.5,0.9,0.9,1.9,0.062,-1.0,-1.5,-2.5,-0.2,
Bennedict Mathurin,23.0,IND,SF,28.0,24.0,891.0,12.8,0.589,0.436,0.408,2.6,16.2,9.2,10.6,0.9,0.4,13.2,23.2,0.3,0.4,0.7,0.037,-1.1,-1.8,-2.9,-0.2,
Bennedict Mathurin,23.0,LAC,SF,18.0,1.0,537.0,18.3,0.561,0.261,0.593,5.4,17.3,11.5,12.9,1.8,1.4,10.1,29.3,0.6,0.5,1.2,0.104,-0.7,-1.1,-1.8,0.0,
Jarrett Allen,27.0,CLE,C,52.0,52.0,1423.0,22.1,0.672,0.02,0.47,10.4,23.7,17.0,10.1,1.7,3.0,10.4,19.5,4.0,2.1,6.1,0.206,2.2,0.5,2.7,1.7,
Jordan Goodwin,27.0,PHX,PG,63.0,7.0,1417.0,14.3,0.515,0.535,0.1,9.3,15.1,12.1,13.7,3.2,0.8,10.3,17.8,1.1,2.1,3.2,0.108,0.0,1.3,1.2,1.1,
Brook Lopez,37.0,LAC,C,67.0,32.0,1416.0,12.0,0.552,0.6,0.127,2.9,14.9,9.0,8.5,1.4,5.1,9.9,17.0,0.4,1.5,1.9,0.064,-1.4,0.5,-1.0,0.4,
Isaiah Joe,26.0,OKC,SG,65.0,9.0,1415.0,14.8,0.64,0.779,0.233,2.5,10.4,6.6,8.8,1.6,0.8,6.7,18.1,2.7,2.2,5.0,0.169,1.4,0.4,1.9,1.4,
Spencer Jones,24.0,DEN,SF,63.0,37.0,1411.0,9.3,0.619,0.55,0.195,6.3,10.2,8.3,4.5,1.8,1.8,9.5,9.7,1.5,1.1,2.6,0.088,-2.5,-0.1,-2.5,-0.2,
Klay Thompson,35.0,DAL,SF,64.0,8.0,1398.0,11.5,0.545,0.723,0.064,1.3,9.0,5.2,9.2,1.1,1.2,7.9,22.5,-0.2,0.9,0.7,0.022,0.2,-1.5,-1.2,0.3,
Zaccharie Risacher,20.0,ATL,SF,60.0,45.0,1393.0,11.7,0.554,0.481,0.164,4.8,13.5,9.1,6.9,1.8,2.2,9.1,17.7,0.3,1.6,2.0,0.067,-2.3,-0.3,-2.7,-0.2,
Kyshawn George,22.0,WAS,SF,48.0,48.0,1391.0,13.9,0.559,0.451,0.227,3.3,15.7,9.4,22.5,1.6,2.7,16.5,22.8,0.2,0.6,0.8,0.027,-0.5,-0.6,-1.2,0.3,
Vít Krejčí,25.0,2TM,PG,64.0,8.0,1387.0,11.2,0.611,0.768,0.12,2.4,9.3,5.8,9.7,1.6,1.2,8.4,14.6,1.5,1.3,2.8,0.097,-1.5,-0.1,-1.6,0.1,
Vít Krejčí,25.0,ATL,PG,46.0,8.0,1028.0,11.3,0.639,0.776,0.117,2.0,8.4,5.1,8.7,1.7,1.2,8.5,14.4,1.2,0.9,2.1,0.1,-1.3,-0.1,-1.4,0.2,
Vít Krejčí,25.0,POR,PG,18.0,0.0,359.0,10.7,0.538,0.746,0.127,3.6,11.9,7.7,12.5,1.3,1.2,8.1,15.3,0.3,0.3,0.6,0.087,-2.0,-0.2,-2.3,0.0,
Sidy Cissoko,21.0,POR,SF,68.0,26.0,1378.0,7.2,0.519,0.591,0.258,4.5,8.0,6.2,10.0,1.7,1.6,15.8,12.6,0.1,1.2,1.2,0.043,-4.5,0.4,-4.1,-0.7,
Ron Holland,20.0,DET,SF,69.0,5.0,1376.0,11.9,0.524,0.358,0.287,6.4,17.0,11.7,8.7,2.8,1.5,13.9,18.8,-0.1,2.5,2.5,0.087,-3.3,1.3,-2.0,0.0,
Anfernee Simons,26.0,2TM,SG,55.0,5.0,1372.0,14.5,0.576,0.585,0.119,2.5,8.1,5.4,14.7,1.0,0.6,9.1,23.6,1.8,1.1,2.9,0.101,1.2,-1.4,-0.2,0.7,
Anfernee Simons,26.0,BOS,SG,49.0,0.0,1202.0,15.1,0.579,0.579,0.127,2.4,8.2,5.4,14.6,1.1,0.5,8.4,23.6,1.9,1.1,2.9,0.118,1.5,-1.0,0.5,0.8,
Anfernee Simons,26.0,CHI,SG,6.0,5.0,170.0,10.2,0.554,0.625,0.063,3.2,7.4,5.3,15.8,0.0,1.0,13.7,23.5,-0.1,0.0,-0.1,-0.015,-1.2,-3.8,-5.0,-0.1,
Tre Johnson,19.0,WAS,SG,57.0,39.0,1370.0,10.9,0.541,0.499,0.142,2.2,10.2,6.1,12.1,1.1,1.1,11.8,22.5,-0.4,0.0,-0.4,-0.015,-1.8,-2.8,-4.6,-0.9,
Brandon Williams,26.0,DAL,PG,62.0,15.0,1359.0,16.6,0.569,0.254,0.477,2.3,11.5,7.0,26.1,1.9,1.2,14.2,25.0,1.0,1.3,2.3,0.082,0.1,0.3,0.3,0.8,
Bilal Coulibaly,21.0,WAS,SG,51.0,51.0,1353.0,13.3,0.533,0.395,0.335,3.3,14.6,8.9,13.9,2.5,3.1,12.0,19.3,0.2,0.8,1.0,0.037,-1.9,-0.1,-2.1,0.0,
Kevin Huerter,27.0,2TM,SF,61.0,12.0,1352.0,13.2,0.551,0.543,0.123,2.6,14.2,8.5,15.6,1.8,2.1,9.7,18.7,0.7,1.4,2.1,0.074,-1.2,0.4,-0.8,0.4,
Kevin Huerter,27.0,CHI,SF,44.0,11.0,1037.0,13.2,0.559,0.552,0.139,2.4,14.8,8.7,16.0,1.6,2.2,10.3,19.3,0.5,0.8,1.3,0.061,-1.1,0.1,-1.0,0.3,
Kevin Huerter,27.0,DET,SG,17.0,1.0,315.0,13.1,0.523,0.513,0.07,3.2,12.2,7.8,14.2,2.6,1.9,7.8,16.9,0.2,0.5,0.8,0.116,-1.6,1.4,-0.2,0.1,
Collin Sexton,27.0,2TM,SG,59.0,16.0,1351.0,17.4,0.622,0.388,0.36,2.3,7.4,4.9,23.0,2.0,0.6,14.7,25.7,2.4,1.2,3.5,0.125,1.4,-0.4,0.9,1.0,
Collin Sexton,27.0,CHA,SG,42.0,12.0,938.0,17.6,0.619,0.35,0.372,2.2,7.3,4.8,26.3,1.9,0.7,15.6,25.7,1.9,0.9,2.7,0.14,1.6,-0.4,1.2,0.7,
Collin Sexton,27.0,CHI,SG,17.0,4.0,413.0,17.0,0.629,0.469,0.335,2.6,7.6,5.2,15.3,2.4,0.4,12.6,25.8,0.5,0.3,0.8,0.091,0.8,-0.5,0.4,0.3,
Cody Williams,21.0,UTA,SG,59.0,33.0,1346.0,9.8,0.545,0.272,0.226,4.2,9.1,6.6,9.9,1.5,1.8,11.5,15.0,0.3,0.1,0.4,0.016,-3.3,-1.8,-5.1,-1.0,
Dylan Harper,19.0,SAS,SG,60.0,2.0,1340.0,15.9,0.563,0.28,0.195,3.5,12.6,8.2,25.3,1.6,1.3,11.9,21.9,1.6,1.9,3.5,0.125,0.1,1.1,1.2,1.1,
Will Riley,19.0,WAS,SF,65.0,13.0,1336.0,11.9,0.553,0.405,0.301,4.1,10.0,7.0,12.5,1.4,0.4,12.2,19.5,0.5,0.0,0.5,0.018,-1.7,-2.6,-4.3,-0.8,
Jrue Holiday,35.0,POR,PG,46.0,44.0,1335.0,16.6,0.573,0.495,0.148,4.9,11.9,8.4,33.3,1.8,0.3,16.7,23.3,1.8,1.2,3.0,0.107,2.4,-0.6,1.8,1.3,
Grayson Allen,30.0,PHX,SG,45.0,26.0,1335.0,16.7,0.572,0.682,0.243,2.5,8.9,5.6,21.0,2.3,0.9,9.6,24.0,2.3,1.4,3.7,0.133,2.3,0.1,2.4,1.5,
Aaron Nesmith,26.0,IND,SF,45.0,42.0,1335.0,10.9,0.554,0.541,0.217,3.8,11.7,7.6,9.4,0.9,1.5,10.1,19.8,0.2,0.5,0.7,0.025,-1.8,-1.7,-3.5,-0.5,
Ajay Mitchell,23.0,OKC,SG,51.0,14.0,1332.0,17.2,0.589,0.295,0.272,3.0,10.9,7.1,20.1,2.4,1.3,11.3,22.3,1.9,2.4,4.4,0.157,0.4,1.5,1.9,1.3,
Kelly Oubre Jr.,30.0,PHI,SF,41.0,36.0,1330.0,13.0,0.581,0.448,0.299,3.3,13.3,8.2,7.6,2.0,1.6,10.2,18.3,1.0,1.2,2.2,0.08,-1.1,-0.5,-1.6,0.1,
Tari Eason,24.0,HOU,PF,51.0,32.0,1326.0,12.5,0.506,0.445,0.113,9.0,17.9,13.5,8.2,2.3,1.8,12.5,18.8,0.2,2.0,2.2,0.08,-2.0,0.2,-1.8,0.1,
Mark Williams,24.0,PHX,C,56.0,52.0,1322.0,21.7,0.67,0.002,0.396,14.2,24.2,19.0,6.5,1.9,3.6,10.9,17.5,3.7,2.1,5.8,0.212,1.4,0.4,1.8,1.3,
Ben Sheppard,24.0,IND,SG,62.0,19.0,1321.0,9.7,0.561,0.608,0.134,3.5,12.3,7.8,11.1,1.3,0.3,9.2,13.7,0.8,0.6,1.3,0.048,-2.4,-0.7,-3.1,-0.4,
Ryan Kalkbrenner,24.0,CHA,C,60.0,30.0,1308.0,18.0,0.754,0.019,0.397,13.2,16.0,14.6,5.0,1.1,6.2,15.6,12.0,3.1,1.9,4.9,0.181,0.5,1.2,1.7,1.2,
Egor Dёmin,19.0,BKN,PG,52.0,45.0,1308.0,11.3,0.561,0.717,0.145,1.8,13.5,7.3,20.6,1.6,1.2,15.3,18.7,0.2,0.7,0.9,0.034,-0.8,-0.7,-1.6,0.1,
Will Richard,23.0,GSW,SG,64.0,20.0,1306.0,11.5,0.61,0.607,0.161,5.3,8.5,6.9,9.3,2.9,0.6,12.8,13.4,1.2,1.4,2.6,0.097,-2.3,0.9,-1.4,0.2,
Alex Sarr,20.0,WAS,C,48.0,48.0,1305.0,19.4,0.544,0.229,0.223,8.5,20.7,14.5,16.0,1.4,6.4,10.2,25.7,0.8,1.0,1.7,0.064,0.9,-0.1,0.7,0.9,
Keon Ellis,26.0,2TM,SG,65.0,8.0,1304.0,10.7,0.578,0.673,0.189,2.8,7.1,4.9,6.0,2.8,3.1,9.3,12.9,0.7,1.1,1.9,0.068,-1.7,1.5,-0.2,0.6,
Keon Ellis,26.0,SAC,SG,43.0,5.0,758.0,9.1,0.536,0.689,0.153,2.1,6.1,4.0,4.6,2.9,2.6,8.6,13.7,0.0,0.4,0.4,0.023,-2.8,0.8,-2.0,0.0,
Keon Ellis,26.0,CLE,SG,22.0,3.0,546.0,12.9,0.647,0.645,0.25,3.6,8.6,6.1,8.0,2.7,3.8,10.4,11.8,0.8,0.7,1.5,0.13,-0.2,2.5,2.3,0.6,
Jalen Suggs,24.0,ORL,PG,48.0,47.0,1302.0,16.0,0.559,0.543,0.198,2.6,13.1,7.8,28.9,3.2,2.5,17.2,23.2,0.3,2.0,2.3,0.085,0.7,1.8,2.5,1.5,
Aaron Wiggins,27.0,OKC,SG,58.0,19.0,1300.0,11.9,0.54,0.499,0.142,3.4,12.0,7.9,10.4,2.0,2.0,12.7,20.0,-0.4,2.4,2.0,0.073,-1.5,0.7,-0.9,0.4,
Khris Middleton,34.0,2TM,SF,55.0,44.0,1296.0,11.7,0.539,0.339,0.258,4.0,13.1,8.6,17.8,1.5,0.6,14.7,20.6,0.1,0.5,0.6,0.022,-2.4,-1.4,-3.8,-0.6,
Khris Middleton,34.0,WAS,SF,34.0,34.0,827.0,11.5,0.531,0.33,0.23,3.8,13.6,8.6,18.9,1.5,1.0,14.7,19.6,0.1,0.2,0.2,0.013,-2.6,-1.4,-4.0,-0.4,
Khris Middleton,34.0,DAL,SF,21.0,10.0,469.0,12.1,0.551,0.354,0.302,4.4,12.3,8.4,15.9,1.4,0.0,14.7,22.5,0.0,0.4,0.4,0.038,-2.1,-1.3,-3.4,-0.2,
Javonte Green,32.0,DET,SG,73.0,5.0,1293.0,13.5,0.596,0.579,0.304,4.9,12.0,8.5,5.0,3.4,1.7,9.3,14.7,1.5,2.4,3.9,0.145,-0.8,2.3,1.5,1.1,
Luke Kornet,30.0,SAS,C,61.0,23.0,1284.0,18.2,0.685,0.0,0.429,14.7,17.1,16.0,11.2,1.0,4.4,8.1,10.5,4.2,2.1,6.2,0.233,1.6,2.0,3.6,1.8,
Dean Wade,29.0,CLE,PF,57.0,36.0,1279.0,10.8,0.571,0.703,0.139,4.4,16.2,10.3,8.4,1.6,1.6,5.2,10.0,1.6,1.4,3.0,0.112,-0.9,1.0,0.1,0.7,
Isaiah Stewart,24.0,DET,C,55.0,13.0,1273.0,15.1,0.626,0.303,0.324,8.1,16.3,12.3,7.1,0.6,7.0,12.5,16.4,1.9,2.0,3.9,0.147,-1.1,1.1,0.0,0.7,
Malik Monk,27.0,SAC,SG,57.0,2.0,1272.0,14.1,0.563,0.497,0.173,1.3,8.6,4.8,20.4,1.3,1.5,11.2,24.2,0.7,0.1,0.8,0.031,0.7,-2.2,-1.5,0.1,
Sam Merrill,29.0,CLE,SG,48.0,36.0,1266.0,13.9,0.659,0.78,0.144,2.3,8.5,5.4,12.1,1.0,0.5,7.8,17.0,2.7,0.8,3.5,0.133,1.5,-1.0,0.5,0.8,
Gary Trent Jr.,27.0,MIL,SG,60.0,17.0,1265.0,7.5,0.522,0.733,0.108,0.6,4.8,2.7,7.7,1.1,0.2,6.6,16.3,-0.2,0.2,-0.1,-0.003,-3.4,-2.2,-5.6,-1.1,
Kevin Porter Jr.,25.0,MIL,PG,38.0,36.0,1261.0,18.8,0.567,0.278,0.304,3.1,14.5,8.8,33.7,3.2,1.5,15.9,24.3,1.5,1.3,2.8,0.107,0.8,1.2,2.0,1.3,
Gui Santos,23.0,GSW,PF,63.0,26.0,1256.0,14.5,0.621,0.495,0.261,5.9,15.3,10.5,16.6,2.1,1.6,16.7,18.3,1.3,1.4,2.7,0.103,-0.5,0.5,0.0,0.6,
Walter Clayton,22.0,2TM,PG,63.0,4.0,1256.0,9.9,0.509,0.532,0.27,1.5,9.5,5.4,25.9,1.5,1.4,17.7,18.3,-0.1,0.3,0.2,0.006,-2.6,-1.8,-4.4,-0.8,
Walter Clayton,22.0,UTA,PG,45.0,0.0,811.0,10.5,0.54,0.559,0.242,2.0,10.0,5.9,23.7,1.4,1.5,16.8,17.3,0.3,0.1,0.4,0.021,-1.8,-1.4,-3.2,-0.2,
Walter Clayton,22.0,MEM,PG,18.0,4.0,445.0,8.8,0.459,0.487,0.316,0.7,8.6,4.6,30.0,1.8,1.3,19.1,20.0,-0.4,0.3,-0.2,-0.02,-4.1,-2.5,-6.6,-0.5,
Jose Alvarado,27.0,2TM,PG,63.0,1.0,1246.0,11.7,0.539,0.662,0.096,1.9,11.5,6.6,22.7,2.3,0.5,14.0,16.2,0.9,1.0,1.9,0.073,-1.6,0.2,-1.5,0.2,
Jose Alvarado,27.0,NOP,PG,41.0,0.0,896.0,11.2,0.558,0.689,0.086,1.9,12.0,6.9,19.3,2.0,0.4,13.9,15.7,0.6,0.5,1.1,0.057,-1.5,-0.5,-2.0,0.0,
Jose Alvarado,27.0,NYK,PG,22.0,1.0,350.0,13.0,0.495,0.595,0.121,1.9,10.2,6.0,31.2,3.1,0.6,14.1,17.3,0.3,0.5,0.8,0.115,-1.9,1.9,0.0,0.2,
Nicolas Batum,37.0,LAC,PF,68.0,6.0,1239.0,8.4,0.6,0.956,0.048,2.1,14.2,8.3,6.3,1.9,1.7,13.4,9.6,0.5,1.2,1.7,0.064,-1.7,0.7,-1.0,0.3,
Patrick Williams,24.0,CHI,PF,63.0,4.0,1238.0,8.3,0.503,0.565,0.152,4.0,11.4,7.7,8.9,1.5,1.4,12.6,16.6,-0.8,0.8,0.0,-0.001,-3.2,-1.2,-4.3,-0.7,
Ziaire Williams,24.0,BKN,SF,54.0,12.0,1236.0,12.7,0.588,0.596,0.324,2.7,10.0,6.2,7.3,3.0,1.5,10.8,18.6,0.7,1.0,1.7,0.067,-1.9,0.5,-1.4,0.2,
